area_bin,perWV,season,metric,mean_value,sd,lower,upper
Small,64.64646464646465,Winter,Richness,2.0528364613801187,0.18254875454455538,1.8702877068355632,2.235385215924674
Small,64.64646464646465,Winter,Abundance,3.647022213043001,0.33270270737849705,3.314319505664504,3.9797249204214977
Small,65.65656565656566,Summer,Richness,2.0886194968227905,0.1976321456613239,1.8909873511614665,2.2862516424841144
Small,65.65656565656566,Summer,Abundance,3.5247645488920383,0.38871227173798795,3.13605227715405,3.9134768206300263
Small,65.65656565656566,Winter,Richness,2.0531399203441816,0.18382686338444496,1.8693130569597367,2.2369667837286267
Small,65.65656565656566,Winter,Abundance,3.640023171805171,0.3389599097474285,3.3010632620577427,3.9789830815525997
Small,66.66666666666667,Summer,Richness,2.08688110145654,0.19918460450962014,1.8876964969469199,2.28606570596616
Small,66.66666666666667,Summer,Abundance,3.51865526032462,0.39423900163687464,3.124416258687745,3.912894261961495
Small,66.66666666666667,Winter,Richness,2.053443379308245,0.18510497222433467,1.8683384070839102,2.2385483515325797
Small,66.66666666666667,Winter,Abundance,3.633024130567341,0.3452171121163598,3.2878070184509816,3.978241242683701
Small,67.67676767676768,Summer,Richness,2.085142706090289,0.20073706335791636,1.8844056427323728,2.2858797694482056
Small,67.67676767676768,Summer,Abundance,3.5125459717572016,0.3997657315357613,3.1127802402214404,3.912311703292963
Small,67.67676767676768,Winter,Richness,2.0537468382723083,0.18638308106422422,1.8673637572080841,2.2401299193365327
Small,67.67676767676768,Winter,Abundance,3.6260250893295116,0.35147431448529143,3.2745507748442204,3.977499403814803
Small,68.68686868686869,Summer,Richness,2.0834043107240388,0.20228952220621266,1.881114788517826,2.285693832930251
Small,68.68686868686869,Summer,Abundance,3.5064366831897833,0.40529246143464803,3.1011442217551353,3.9117291446244313
Small,68.68686868686869,Winter,Richness,2.0540502972363712,0.187661189904114,1.8663891073322572,2.2417114871404853
Small,68.68686868686869,Winter,Abundance,3.619026048091681,0.3577315168542229,3.2612945312374584,3.976757564945904
Small,69.6969696969697,Summer,Richness,2.081665915357788,0.20384198105450893,1.877823934303279,2.285507896412297
Small,69.6969696969697,Summer,Abundance,3.500327394622365,0.4108191913335347,3.08950820328883,3.9111465859559
Small,69.6969696969697,Winter,Richness,2.054353756200434,0.18893929874400356,1.8654144574564306,2.243293054944438
Small,69.6969696969697,Winter,Abundance,3.612027006853851,0.36398871922315434,3.248038287630697,3.9760157260770055
Small,70.70707070707071,Summer,Richness,2.0799275199915375,0.20539443990280515,1.8745330800887323,2.2853219598943424
Small,70.70707070707071,Summer,Abundance,3.4942181060549466,0.41634592123242137,3.0778721848225254,3.910564027287368
Small,70.70707070707071,Winter,Richness,2.0546572151644975,0.19021740758389327,1.8644398075806041,2.244874622748391
Small,70.70707070707071,Winter,Abundance,3.6050279656160216,0.3702459215920858,3.2347820440239357,3.9752738872081075
Small,71.71717171717172,Summer,Richness,2.0781891246252866,0.2069468987511014,1.8712422258741852,2.285136023376388
Small,71.71717171717172,Summer,Abundance,3.4881088174875283,0.4218726511313081,3.0662361663562203,3.9099814686188363
Small,71.71717171717172,Winter,Richness,2.0549606741285604,0.19149551642378287,1.8634651577047776,2.2464561905523435
Small,71.71717171717172,Winter,Abundance,3.598028924378192,0.3765031239610172,3.221525800417175,3.974532048339209
Small,72.72727272727273,Summer,Richness,2.076450729259036,0.20849935759939767,1.8679513716596385,2.284950086858434
Small,72.72727272727273,Summer,Abundance,3.48199952892011,0.4273993810301947,3.054600147889915,3.909398909950305
Small,72.72727272727273,Winter,Richness,2.055264133092624,0.19277362526367256,1.8624905078289513,2.2480377583562965
Small,72.72727272727273,Winter,Abundance,3.591029883140362,0.3827603263299486,3.2082695568104134,3.9737902094703106
Small,73.73737373737374,Summer,Richness,2.0747123338927853,0.21005181644769394,1.8646605174450914,2.284764150340479
Small,73.73737373737374,Summer,Abundance,3.475890240352692,0.43292611092908145,3.0429641294236105,3.9088163512817737
Small,73.73737373737374,Winter,Richness,2.055567592056687,0.19405173410356213,1.861515857953125,2.249619326160249
Small,73.73737373737374,Winter,Abundance,3.584030841902532,0.3890175286988801,3.195013313203652,3.973048370601412
Small,74.74747474747475,Summer,Richness,2.0729739385265344,0.21160427529599016,1.8613696632305443,2.284578213822525
Small,74.74747474747475,Summer,Abundance,3.469780951785274,0.43845284082796815,3.031328110957306,3.9082337926132418
Small,74.74747474747475,Winter,Richness,2.05587105102075,0.19532984294345182,1.8605412080772983,2.251200893964202
Small,74.74747474747475,Winter,Abundance,3.5770318006647024,0.3952747310678116,3.1817570695968906,3.972306531732514
Small,75.75757575757576,Summer,Richness,2.071235543160284,0.21315673414428643,1.8580788090159976,2.2843922773045704
Small,75.75757575757576,Summer,Abundance,3.463671663217855,0.4439795707268548,3.0196920924910002,3.90765123394471
Small,75.75757575757576,Winter,Richness,2.0561745099848134,0.1966079517833414,1.859566558201472,2.2527824617681547
Small,75.75757575757576,Winter,Abundance,3.5700327594268724,0.4015319334367429,3.1685008259901295,3.9715646928636152
Small,76.76767676767678,Summer,Richness,2.069497147794033,0.21470919299258268,1.8547879548014505,2.284206340786616
Small,76.76767676767678,Summer,Abundance,3.4575623746504367,0.44950630062574154,3.008056074024695,3.9070686752761783
Small,76.76767676767678,Winter,Richness,2.0564779689488764,0.1978860606232311,1.8585919083256452,2.2543640295721072
Small,76.76767676767678,Winter,Abundance,3.5630337181890424,0.4077891358056745,3.155244582383368,3.970822853994717
Small,77.77777777777779,Summer,Richness,2.0677587524277827,0.21626165184087892,1.8514971005869039,2.2840204042686616
Small,77.77777777777779,Summer,Abundance,3.451453086083019,0.4550330305246282,2.9964200555583904,3.906486116607647
Small,77.77777777777779,Winter,Richness,2.0567814279129397,0.19916416946312068,1.857617258449819,2.2559455973760603
Small,77.77777777777779,Winter,Abundance,3.5560346769512123,0.414046338174606,3.1419883387766063,3.9700810151258183
Small,78.7878787878788,Summer,Richness,2.066020357061532,0.21781411068917517,1.8482062463723568,2.283834467750707
Small,78.7878787878788,Summer,Abundance,3.4453437975156005,0.4605597604235148,2.9847840370920857,3.9059035579391153
Small,78.7878787878788,Winter,Richness,2.0570848868770026,0.20044227830301037,1.8566426085739922,2.257527165180013
Small,78.7878787878788,Winter,Abundance,3.5490356357133828,0.42030354054353736,3.1287320951698456,3.96933917625692
Small,79.7979797979798,Summer,Richness,2.0642819616952814,0.2193665695374714,1.84491539215781,2.283648531232753
Small,79.7979797979798,Summer,Abundance,3.439234508948182,0.4660864903224015,2.9731480186257806,3.9053209992705837
Small,79.7979797979798,Winter,Richness,2.057388345841066,0.2017203871429,1.855667958698166,2.259108732983966
Small,79.7979797979798,Winter,Abundance,3.542036594475553,0.4265607429124688,3.1154758515630845,3.968597337388022
Small,80.80808080808082,Summer,Richness,2.062543566329031,0.22091902838576766,1.8416245379432634,2.283462594714799
Small,80.80808080808082,Summer,Abundance,3.433125220380764,0.47161322022128815,2.961512000159476,3.9047384406020518
Small,80.80808080808082,Winter,Richness,2.0576918048051294,0.20299849598278963,1.8546933088223398,2.260690300787919
Small,80.80808080808082,Winter,Abundance,3.535037553237723,0.43281794528140033,3.102219607956323,3.9678554985191234
Small,81.81818181818183,Summer,Richness,2.06080517096278,0.2224714872340639,1.8383336837287163,2.283276658196844
Small,81.81818181818183,Summer,Abundance,3.4270159318133455,0.47713995012017485,2.949875981693171,3.9041558819335203
Small,81.81818181818183,Winter,Richness,2.0579952637691923,0.20427660482267926,1.853718658946513,2.2622718685918715
Small,81.81818181818183,Winter,Abundance,3.528038511999893,0.43907514765033184,3.0889633643495613,3.967113659650225
Small,82.82828282828284,Summer,Richness,2.0590667755965297,0.22402394608236015,1.8350428295141696,2.28309072167889
Small,82.82828282828284,Summer,Abundance,3.420906643245927,0.4826666800190615,2.9382399632268656,3.9035733232649887
Small,82.82828282828284,Winter,Richness,2.0582987227332556,0.2055547136625689,1.8527440090706868,2.2638534363958245
Small,82.82828282828284,Winter,Abundance,3.5210394707620627,0.44533235001926325,3.0757071207427993,3.966371820781326
Small,83.83838383838385,Summer,Richness,2.057328380230279,0.2255764049306564,1.8317519752996225,2.282904785160935
Small,83.83838383838385,Summer,Abundance,3.414797354678509,0.48819340991794824,2.9266039447605605,3.902990764596457
Small,83.83838383838385,Winter,Richness,2.0586021816973186,0.20683282250245855,1.85176935919486,2.265435004199777
Small,83.83838383838385,Winter,Abundance,3.514040429524233,0.45158955238819465,3.0624508771360386,3.9656299819124277
Small,84.84848484848486,Summer,Richness,2.055589984864028,0.22712886377895264,1.8284611210850754,2.282718848642981
Small,84.84848484848486,Summer,Abundance,3.4086880661110905,0.4937201398168349,2.914967926294256,3.9024082059279253
Small,84.84848484848486,Winter,Richness,2.058905640661382,0.20811093134234815,1.8507947093190338,2.26701657200373
Small,84.84848484848486,Winter,Abundance,3.5070413882864035,0.4578467547571261,3.0491946335292774,3.9648881430435297
Small,85.85858585858587,Summer,Richness,2.0538515894977776,0.2286813226272489,1.8251702668705287,2.2825329121250264
Small,85.85858585858587,Summer,Abundance,3.402578777543672,0.4992468697157215,2.9033319078279507,3.9018256472593937
Small,85.85858585858587,Winter,Richness,2.059209099625445,0.20938904018223778,1.849820059443207,2.2685981398076827
Small,85.85858585858587,Winter,Abundance,3.5000423470485735,0.46410395712605756,3.035938389922516,3.964146304174631
Small,86.86868686868688,Summer,Richness,2.0521131941315267,0.23023378147554516,1.8218794126559816,2.282346975607072
Small,86.86868686868688,Summer,Abundance,3.396469488976254,0.5047735996146082,2.8916958893616456,3.901243088590862
Small,86.86868686868688,Winter,Richness,2.059512558589508,0.2106671490221274,1.8488454095673807,2.2701797076116357
Small,86.86868686868688,Winter,Abundance,3.4930433058107435,0.4703611594949891,3.0226821463157543,3.9634044653057328
Small,87.87878787878789,Summer,Richness,2.0503747987652763,0.23178624032384143,1.818588558441435,2.2821610390891176
Small,87.87878787878789,Summer,Abundance,3.3903602004088356,0.5103003295134949,2.880059870895341,3.9006605299223303
Small,87.87878787878789,Winter,Richness,2.0598160175535716,0.21194525786201707,1.8478707596915545,2.2717612754155887
Small,87.87878787878789,Winter,Abundance,3.486044264572914,0.4766183618639205,3.0094259027089936,3.9626626264368343
Small,88.8888888888889,Summer,Richness,2.048636403399026,0.23333869917213765,1.8152977042268883,2.2819751025711636
Small,88.8888888888889,Summer,Abundance,3.3842509118414172,0.5158270594123816,2.8684238524290357,3.9000779712537987
Small,88.8888888888889,Winter,Richness,2.0601194765176345,0.21322336670190667,1.8468961098157277,2.2733428432195413
Small,88.8888888888889,Winter,Abundance,3.479045223335084,0.48287556423285194,2.996169659102232,3.961920787567936
Small,89.89898989898991,Summer,Richness,2.046898008032775,0.23489115802043392,1.8120068500123412,2.281789166053209
Small,89.89898989898991,Summer,Abundance,3.3781416232739994,0.5213537893112682,2.856787833962731,3.8994954125852677
Small,89.89898989898991,Winter,Richness,2.060422935481698,0.21450147554179633,1.8459214599399014,2.2749244110234943
Small,89.89898989898991,Winter,Abundance,3.472046182097254,0.4891327666017834,2.9829134154954704,3.9611789486990374
Small,90.90909090909092,Summer,Richness,2.0451596126665246,0.2364436168687302,1.8087159957977943,2.281603229535255
Small,90.90909090909092,Summer,Abundance,3.372032334706581,0.526880519210155,2.845151815496426,3.898912853916736
Small,90.90909090909092,Winter,Richness,2.060726394445761,0.21577958438168596,1.844946810064075,2.276505978827447
Small,90.90909090909092,Winter,Abundance,3.465047140859424,0.4953899689707148,2.9696571718887093,3.9604371098301385
Small,91.91919191919193,Summer,Richness,2.0434212173002737,0.2379960757170264,1.8054251415832474,2.2814172930173
Small,91.91919191919193,Summer,Abundance,3.3659230461391627,0.5324072491090416,2.8335157970301212,3.898330295248204
Small,91.91919191919193,Winter,Richness,2.061029853409824,0.21705769322157561,1.8439721601882486,2.2780875466314
Small,91.91919191919193,Winter,Abundance,3.4580480996215943,0.5016471713396463,2.956400928281948,3.9596952709612405
Small,92.92929292929294,Summer,Richness,2.0416828219340233,0.23954853456532266,1.8021342873687005,2.281231356499346
Small,92.92929292929294,Summer,Abundance,3.3598137575717444,0.5379339790079283,2.821879778563816,3.8977477365796727
Small,92.92929292929294,Winter,Richness,2.061333312373887,0.21833580206146525,1.8429975103124219,2.2796691144353525
Small,92.92929292929294,Winter,Abundance,3.4510490583837647,0.5079043737085778,2.943144684675187,3.9589534320923425
Small,93.93939393939395,Summer,Richness,2.0399444265677724,0.2411009934136189,1.7988434331541536,2.281045419981391
Small,93.93939393939395,Summer,Abundance,3.353704469004326,0.5434607089068151,2.810243760097511,3.897165177911141
Small,93.93939393939395,Winter,Richness,2.0616367713379504,0.2196139109013549,1.8420228604365956,2.2812506822393055
Small,93.93939393939395,Winter,Abundance,3.4440500171459347,0.5141615760775092,2.9298884410684254,3.958211593223444
Small,94.94949494949496,Summer,Richness,2.0382060312015216,0.24265345226191515,1.7955525789396063,2.280859483463437
Small,94.94949494949496,Summer,Abundance,3.3475951804369077,0.5489874388057017,2.798607741631206,3.8965826192426096
Small,94.94949494949496,Winter,Richness,2.061940230302014,0.22089201974124453,1.8410482105607693,2.2828322500432585
Small,94.94949494949496,Winter,Abundance,3.4370509759081047,0.5204187784464407,2.916632197461664,3.9574697543545456
Small,95.95959595959597,Summer,Richness,2.036467635835271,0.24420591111021142,1.7922617247250596,2.2806735469454824
Small,95.95959595959597,Summer,Abundance,3.3414858918694894,0.5545141687045884,2.786971723164901,3.8960000605740777
Small,95.95959595959597,Winter,Richness,2.0622436892660767,0.2221701285811342,1.8400735606849425,2.284413817847211
Small,95.95959595959597,Winter,Abundance,3.430051934670275,0.5266759808153721,2.903375953854903,3.956727915485647
Small,96.96969696969697,Summer,Richness,2.0347292404690203,0.24575836995850767,1.7889708705105125,2.280487610427528
Small,96.96969696969697,Summer,Abundance,3.3353766033020715,0.5600408986034751,2.7753357046985965,3.8954175019055466
Small,96.96969696969697,Winter,Richness,2.0625471482301396,0.22344823742102377,1.8390989108091158,2.2859953856511632
Small,96.96969696969697,Winter,Abundance,3.423052893432445,0.5329331831843035,2.8901197102481415,3.9559860766167487
Small,97.97979797979798,Summer,Richness,2.03299084510277,0.24731082880680388,1.785680016295966,2.2803016739095736
Small,97.97979797979798,Summer,Abundance,3.329267314734653,0.5655676285023616,2.7636996862322913,3.894834943237015
Small,97.97979797979798,Winter,Richness,2.062850607194203,0.2247263462609134,1.8381242609332895,2.2875769534551162
Small,97.97979797979798,Winter,Abundance,3.416053852194615,0.539190385553235,2.87686346664138,3.9552442377478503
Small,98.98989898989899,Summer,Richness,2.031252449736519,0.24886328765510013,1.7823891620814187,2.280115737391619
Small,98.98989898989899,Summer,Abundance,3.3231580261672344,0.5710943584012483,2.752063667765986,3.8942523845684827
Small,98.98989898989899,Winter,Richness,2.063154066158266,0.226004455100803,1.837149611057463,2.289158521259069
Small,98.98989898989899,Winter,Abundance,3.4090548109567855,0.5454475879221664,2.8636072230346192,3.954502398878952
Small,100,Summer,Richness,2.0295140543702685,0.2504157465033964,1.7790983078668723,2.279929800873665
Small,100,Summer,Abundance,3.317048737599816,0.576621088300135,2.740427649299681,3.893669825899951
Small,100,Winter,Richness,2.0634575251223293,0.22728256394069274,1.8361749611816365,2.290740089063022
Small,100,Winter,Abundance,3.4020557697189555,0.5517047902910979,2.8503509794278576,3.9537605600100534
Medium,0,Summer,Richness,2.406561987429349,0.023458608462784247,2.3831033789665645,2.4300205958921333
Medium,0,Summer,Abundance,3.984323088377302,0.007148695907090299,3.977174392470212,3.9914717842843923
Medium,0,Winter,Richness,2.24421213170034,0.022922449243647364,2.2212896824566926,2.2671345809439876
Medium,0,Winter,Abundance,3.9531914474479293,0.015416259754992943,3.9377751876929366,3.968607707202922
Medium,1.0101010101010102,Summer,Richness,2.408113127080899,0.02383513503989897,2.384277992041,2.4319482621207977
Medium,1.0101010101010102,Summer,Abundance,3.989924494464537,0.008489124797523664,3.9814353696670133,3.998413619262061
Medium,1.0101010101010102,Winter,Richness,2.2471897557283333,0.023213242756582902,2.2239765129717504,2.2704029984849163
Medium,1.0101010101010102,Winter,Abundance,3.959284242719409,0.013992629934728782,3.94529161278468,3.9732768726541376
Medium,2.0202020202020203,Summer,Richness,2.4096642667324484,0.024211661617013738,2.3854526051154346,2.433875928349462
Medium,2.0202020202020203,Summer,Abundance,3.995525900551772,0.00982955368795722,3.985696346863815,4.005355454239729
Medium,2.0202020202020203,Winter,Richness,2.250167379756327,0.02350403626951843,2.2266633434868086,2.2736714160258455
Medium,2.0202020202020203,Winter,Abundance,3.965377037990889,0.012569000114464619,3.9528080378764243,3.9779460381053533
Medium,3.0303030303030303,Summer,Richness,2.4112154063839983,0.024588188194128426,2.38662721818987,2.4358035945781267
Medium,3.0303030303030303,Summer,Abundance,4.001127306639007,0.011169982578390634,3.9899573240606165,4.012297289217398
Medium,3.0303030303030303,Winter,Richness,2.2531450037843204,0.02379482978245392,2.2293501740018664,2.2769398335667743
Medium,3.0303030303030303,Winter,Abundance,3.9714698332623684,0.01114537029420055,3.9603244629681678,3.982615203556569
Medium,4.040404040404041,Summer,Richness,2.412766546035548,0.024964714771243127,2.3878018312643046,2.437731260806791
Medium,4.040404040404041,Summer,Abundance,4.006728712726242,0.012510411468824173,3.994218301257418,4.0192391241950665
Medium,4.040404040404041,Winter,Richness,2.256122627812314,0.024085623295389463,2.2320370045169247,2.2802082511077035
Medium,4.040404040404041,Winter,Abundance,3.9775626285338483,0.0097217404739364,3.967840888059912,3.9872843690077846
Medium,5.050505050505051,Summer,Richness,2.414317685687098,0.025341241348357826,2.38897644433874,2.4396589270354556
Medium,5.050505050505051,Summer,Abundance,4.012330118813477,0.013850840359257618,3.9984792784542194,4.026180959172734
Medium,5.050505050505051,Winter,Richness,2.2591002518403074,0.024376416808324936,2.2347238350319825,2.2834766686486323
Medium,5.050505050505051,Winter,Abundance,3.983655423805328,0.008298110653672251,3.9753573131516555,3.9919535344590003
Medium,6.0606060606060606,Summer,Richness,2.415868825338647,0.025717767925472538,2.390151057413174,2.4415865932641196
Medium,6.0606060606060606,Summer,Abundance,4.017931524900712,0.015191269249691067,4.002740255651021,4.033122794150403
Medium,6.0606060606060606,Winter,Richness,2.262077875868301,0.024667210321260544,2.2374106655470407,2.2867450861895615
Medium,6.0606060606060606,Winter,Abundance,3.989748219076808,0.006874480833408064,3.9828737382434,3.996622699910216
Medium,7.070707070707071,Summer,Richness,2.417419964990197,0.026094294502587257,2.3913256704876096,2.443514259492784
Medium,7.070707070707071,Summer,Abundance,4.023532930987947,0.016531698140124635,4.007001232847822,4.0400646291280715
Medium,7.070707070707071,Winter,Richness,2.2650554998962944,0.024958003834196114,2.240097496062098,2.2900135037304907
Medium,7.070707070707071,Winter,Abundance,3.9958410143482874,0.0054508510131438745,3.9903901633351437,4.0012918653614316
Medium,8.080808080808081,Summer,Richness,2.4189711046417464,0.02647082107970195,2.3925002835620446,2.445441925721448
Medium,8.080808080808081,Summer,Abundance,4.029134337075182,0.017872127030557943,4.011262210044624,4.04700646410574
Medium,8.080808080808081,Winter,Richness,2.268033123924288,0.025248797347131587,2.2427843265771568,2.2932819212714195
Medium,8.080808080808081,Winter,Abundance,4.001933809619767,0.004027221192879846,3.997906588426887,4.005961030812647
Medium,9.090909090909092,Summer,Richness,2.4205222442932963,0.026847347656816702,2.3936748966364796,2.447369591950113
Medium,9.090909090909092,Summer,Abundance,4.0347357431624165,0.019212555920991567,4.015523187241425,4.053948299083408
Medium,9.090909090909092,Winter,Richness,2.2710107479522814,0.025539590860067088,2.245471157092214,2.2965503388123487
Medium,9.090909090909092,Winter,Abundance,4.0080266048912465,0.0026035913726157505,4.005423013518631,4.010630196263862
Medium,10.101010101010102,Summer,Richness,2.422073383944846,0.02722387423393139,2.3948495097109146,2.449297258178777
Medium,10.101010101010102,Summer,Abundance,4.040337149249652,0.02055298481142511,4.019784164438227,4.060890134061077
Medium,10.101010101010102,Winter,Richness,2.273988371980275,0.02583038437300271,2.2481579876072724,2.299818756353278
Medium,10.101010101010102,Winter,Abundance,4.014119400162727,0.0011799615523516418,4.012939438610375,4.015299361715079
Medium,11.111111111111112,Summer,Richness,2.423624523596396,0.027600400811046193,2.3960241227853496,2.451224924407442
Medium,11.111111111111112,Summer,Abundance,4.045938555336886,0.02189341370185851,4.024045141635027,4.067831969038745
Medium,11.111111111111112,Winter,Richness,2.2769659960082684,0.02612117788593817,2.25084481812233,2.3030871738942067
Medium,11.111111111111112,Winter,Abundance,4.0202121954342065,2.4366826791249349e-4,4.019968527166294,4.020455863702119
Medium,12.121212121212121,Summer,Richness,2.4251756632479458,0.027976927388160926,2.397198735859785,2.4531525906361065
Medium,12.121212121212121,Summer,Abundance,4.051539961424122,0.023233842592291852,4.028306118831829,4.074773804016414
Medium,12.121212121212121,Winter,Richness,2.279943620036262,0.026411971398873683,2.2535316486373884,2.306355591435136
Medium,12.121212121212121,Winter,Abundance,4.026304990705686,0.0016672980881767628,4.024637692617509,4.027972288793863
Medium,13.131313131313131,Summer,Richness,2.426726802899495,0.02835345396527556,2.398373348934219,2.4550802568647705
Medium,13.131313131313131,Summer,Abundance,4.057141367511356,0.02457427148272522,4.032567096028631,4.081715638994082
Medium,13.131313131313131,Winter,Richness,2.2829212440642555,0.026702764911809215,2.2562184791524462,2.3096240089760647
Medium,13.131313131313131,Winter,Abundance,4.032397785977166,0.003090927908440845,4.029306858068725,4.035488713885607
Medium,14.141414141414142,Summer,Richness,2.4282779425510452,0.02872998054239032,2.399547962008655,2.4570079230934354
Medium,14.141414141414142,Summer,Abundance,4.0627427735985915,0.025914700373158763,4.036828073225433,4.08865747397175
Medium,14.141414141414142,Winter,Richness,2.2858988680922487,0.026993558424744744,2.258905309667504,2.3128924265169934
Medium,14.141414141414142,Winter,Abundance,4.038490581248646,0.004514557728704953,4.033976023519941,4.043005138977351
Medium,15.151515151515152,Summer,Richness,2.4298290822025947,0.029106507119505024,2.4007225750830896,2.4589355893221
Medium,15.151515151515152,Summer,Abundance,4.068344179685827,0.02725512926359224,4.041089050422235,4.095599308949419
Medium,15.151515151515152,Winter,Richness,2.2888764921202425,0.027284351937680338,2.2615921401825623,2.3161608440579227
Medium,15.151515151515152,Winter,Abundance,4.044583376520126,0.005938187548969196,4.038645188971157,4.050521564069094
Medium,16.161616161616163,Summer,Richness,2.4313802218541447,0.029483033696619688,2.401897188157525,2.4608632555507644
Medium,16.161616161616163,Summer,Abundance,4.073945585773061,0.028595558154025886,4.045350027619035,4.102541143927088
Medium,16.161616161616163,Winter,Richness,2.2918541161482358,0.027575145450615866,2.26427897069762,2.3194292615988514
Medium,16.161616161616163,Winter,Abundance,4.050676171791605,0.007361817369233224,4.043314354422372,4.058037989160838
Medium,17.171717171717173,Summer,Richness,2.432931361505694,0.029859560273734445,2.403071801231959,2.4627909217794284
Medium,17.171717171717173,Summer,Abundance,4.079546991860296,0.029935987044459274,4.049611004815836,4.109482978904755
Medium,17.171717171717173,Winter,Richness,2.294831740176229,0.027865938963551367,2.266965801212678,2.32269767913978
Medium,17.171717171717173,Winter,Abundance,4.056768967063085,0.00878544718949736,4.047983519873587,4.065554414252582
Medium,18.181818181818183,Summer,Richness,2.4344825011572437,0.030236086850849133,2.4042464143063946,2.464718588008093
Medium,18.181818181818183,Summer,Abundance,4.085148397947531,0.03127641593489277,4.053871982012638,4.116424813882424
Medium,18.181818181818183,Winter,Richness,2.2978093642042228,0.028156732476486868,2.2696526317277357,2.32596609668071
Medium,18.181818181818183,Winter,Abundance,4.062861762334564,0.010209077009761522,4.052652685324802,4.073070839344326
Medium,19.191919191919194,Summer,Richness,2.4360336408087933,0.030612613427963866,2.405421027380829,2.4666462542367573
Medium,19.191919191919194,Summer,Abundance,4.090749804034766,0.03261684482532627,4.0581329592094395,4.123366648860092
Medium,19.191919191919194,Winter,Richness,2.300786988232216,0.028447525989422438,2.2723394622427935,2.3292345142216386
Medium,19.191919191919194,Winter,Abundance,4.068954557606045,0.011632706830025605,4.057321850776019,4.08058726443607
Medium,20.202020202020204,Summer,Richness,2.437584780460343,0.030989140005078616,2.4065956404552646,2.468573920465422
Medium,20.202020202020204,Summer,Abundance,4.096351210122001,0.03395727371575965,4.062393936406242,4.13030848383776
Medium,20.202020202020204,Winter,Richness,2.30376461226021,0.02873831950235798,2.2750262927578517,2.332502931762568
Medium,20.202020202020204,Winter,Abundance,4.075047352877524,0.013056336650289926,4.061991016227235,4.088103689527814
Medium,21.212121212121215,Summer,Richness,2.4391359201118927,0.03136566658219335,2.407770253529699,2.4705015866940863
Medium,21.212121212121215,Summer,Abundance,4.1019526162092355,0.03529770260619315,4.066654913603042,4.137250318815429
Medium,21.212121212121215,Winter,Richness,2.306742236288203,0.029029113015293494,2.2777131232729095,2.3357713493034966
Medium,21.212121212121215,Winter,Abundance,4.081140148149004,0.014479966470553954,4.06666018167845,4.095620114619558
Medium,22.222222222222225,Summer,Richness,2.4406870597634427,0.03174219315930801,2.4089448666041346,2.4724292529227507
Medium,22.222222222222225,Summer,Abundance,4.107554022296471,0.03663813149662659,4.070915890799844,4.144192153793098
Medium,22.222222222222225,Winter,Richness,2.309719860316197,0.029319906528228995,2.280399953787968,2.339039766844426
Medium,22.222222222222225,Winter,Abundance,4.087232943420483,0.01590359629081804,4.071329347129665,4.1031365397113015
Medium,23.232323232323235,Summer,Richness,2.442238199414992,0.032118719736422746,2.4101194796785697,2.4743569191514148
Medium,23.232323232323235,Summer,Abundance,4.113155428383706,0.03797856038706026,4.075176867996646,4.151133988770766
Medium,23.232323232323235,Winter,Richness,2.31269748434419,0.029610700041164482,2.2830867843030256,2.3423081843853546
Medium,23.232323232323235,Winter,Abundance,4.093325738691964,0.0173272261110822,4.075998512580881,4.110652964803046
Medium,24.242424242424242,Summer,Richness,2.443789339066542,0.03249524631353736,2.4112940927530047,2.4762845853800797
Medium,24.242424242424242,Summer,Abundance,4.118756834470941,0.03931898927749358,4.079437845193447,4.158075823748434
Medium,24.242424242424242,Winter,Richness,2.315675108372184,0.02990149355410001,2.285773614818084,2.345576601926284
Medium,24.242424242424242,Winter,Abundance,4.099418533963443,0.01875085593134639,4.080667678032097,4.118169389894789
Medium,25.252525252525253,Summer,Richness,2.445340478718092,0.03287177289065215,2.41246870582744,2.478212251608744
Medium,25.252525252525253,Summer,Abundance,4.124358240558176,0.04065941816792715,4.083698822390249,4.165017658726103
Medium,25.252525252525253,Winter,Richness,2.318652732400177,0.030192287067035552,2.2884604453331416,2.3488450194672126
Medium,25.252525252525253,Winter,Abundance,4.105511329234923,0.02017448575161047,4.085336843483312,4.125685814986533
Medium,26.262626262626263,Summer,Richness,2.4468916183696416,0.033248299467766876,2.4136433189018747,2.4801399178374086
Medium,26.262626262626263,Summer,Abundance,4.1299596466454105,0.04199984705836056,4.08795979958705,4.171959493703771
Medium,26.262626262626263,Winter,Richness,2.321630356428171,0.030483080579971133,2.2911472758482,2.352113437008142
Medium,26.262626262626263,Winter,Abundance,4.111604124506402,0.021598115571874688,4.090006008934528,4.133202240078277
Medium,27.272727272727273,Summer,Richness,2.4484427580211916,0.03362482604488163,2.41481793197631,2.482067584066073
Medium,27.272727272727273,Summer,Abundance,4.135561052732646,0.04334027594879398,4.092220776783852,4.17890132868144
Medium,27.272727272727273,Winter,Richness,2.324607980456164,0.03077387409290666,2.2938341063632572,2.355381854549071
Medium,27.272727272727273,Winter,Abundance,4.117696919777882,0.02302174539213866,4.094675174385743,4.140718665170021
Medium,28.282828282828284,Summer,Richness,2.4499938976727407,0.034001352621996245,2.4159925450507442,2.483995250294737
Medium,28.282828282828284,Summer,Abundance,4.14116245881988,0.044680704839227516,4.096481753980653,4.185843163659108
Medium,28.282828282828284,Winter,Richness,2.3275856044841574,0.031064667605842148,2.296520936878315,2.3586502720899998
